lat_aod,lon_aod,pred_pm25
33.05,95.65,129.32783923482705
33.05,96.15,128.97618152121993
33.05,96.25,128.97618152121993
33.05,98.75,128.85052928521293
33.05,98.85,128.85052928521293
32.05,65.55,128.5201120302366
32.05,65.65,128.5201120302366
32.05,66.15,128.76966620982716
32.05,66.25,128.76966620982716
32.05,68.75,129.2171152521877
32.05,68.85,129.2171152521877
32.05,69.35,128.65221765581995
32.05,69.45,128.65221765581995
32.05,69.95,127.67425800739093
32.05,70.05,127.67425800739093
32.05,70.55,128.39095263875296
32.05,70.65,128.39095263875296
32.05,71.15,128.1334298970739
32.05,71.25,128.1334298970739
32.05,73.75,128.32024112655105
32.05,73.85,128.32024112655105
32.05,74.35,128.31924730581423
32.05,74.45,128.31924730581423
32.05,74.95,128.34298583998213
32.05,75.05,128.34298583998213
32.05,75.55,129.83442514545396
32.05,75.65,129.83442514545396
32.05,76.15,127.70130650378107
32.05,76.25,131.6267023469129
32.05,78.75,129.63107520742645
32.05,78.85,129.63107520742645
32.05,79.35,129.65665805001873
32.05,79.44999999999999,129.65665805001873
32.05,80.05,131.3354454826174
32.05,80.55,131.2386034741528
32.05,80.65,131.2386034741528
32.05,81.15,130.895017302322
32.05,81.25,130.895017302322
32.05,81.94999999999999,130.79271109419545
32.05,83.75,127.27135478550585
32.05,83.85,127.27135478550585
32.05,84.35,129.46705992658121
32.05,84.45,129.46705992658121
32.05,84.95,130.6051615617948
32.05,85.05,130.6051615617948
32.05,85.55,130.791921876537
32.05,85.65,130.791921876537
32.05,86.15,130.9728009792326
32.05,86.25,130.9728009792326
32.05,88.75,131.11593119512116
32.05,88.85,131.11593119512116
32.05,89.35,130.89059412781347
32.05,89.45,130.89059412781347
32.05,89.95,129.34065332778056
32.05,90.05,129.34065332778056
32.05,90.55,127.20247122768669
32.05,90.65,127.20247122768669
32.05,91.15,129.36185014047953
32.05,91.25,129.36185014047953
32.05,93.75,130.91022155674108
32.05,93.85,130.91022155674108
32.05,94.35,131.42199812413838
32.05,94.45,131.42199812413838
32.05,94.95,129.18995464111006
32.05,95.05,129.18995464111006
32.05,95.55,127.8541319499876
32.05,95.65,127.8541319499876
32.05,96.15,128.90389137806554
32.05,96.25,128.90389137806554
32.05,98.75,130.0803995419183
32.05,98.85,130.0803995419183
31.049999999999997,65.55,129.4367246105144
31.049999999999997,65.65,129.4367246105144
31.049999999999997,66.15,129.41352868406548
31.049999999999997,66.25,129.41352868406548
31.049999999999997,68.75,128.24581834998324
31.049999999999997,68.85,128.24581834998324
31.049999999999997,69.35,128.54581073894352
31.049999999999997,69.45,128.54581073894352
31.049999999999997,69.95,128.31664895389684
31.049999999999997,70.05,128.31664895389684
31.049999999999997,70.55,129.00464110655292
31.049999999999997,70.65,129.00464110655292
31.049999999999997,71.15,128.96173385800887
31.049999999999997,71.25,128.96173385800887
31.049999999999997,73.75,128.47854790519727
31.049999999999997,73.85,128.47854790519727
31.049999999999997,74.35,127.6304860350251
31.049999999999997,74.45,127.6304860350251
31.049999999999997,74.95,127.76673923539478
31.049999999999997,75.05,127.76673923539478
31.049999999999997,75.55,127.95391011861437
31.049999999999997,75.65,127.95391011861437
31.049999999999997,76.15,122.05721272920673
31.049999999999997,76.25,122.05721272920673
31.049999999999997,78.75,128.45892277034127
31.049999999999997,78.85,128.45892277034127
31.049999999999997,79.35,129.2726867128898
31.049999999999997,79.44999999999999,129.2726867128898
31.049999999999997,80.05,127.4869623788988
31.049999999999997,80.55,129.2516465465132
31.049999999999997,80.65,129.2516465465132
31.049999999999997,81.15,131.03305077210908
31.049999999999997,81.25,131.03305077210908
31.049999999999997,81.94999999999999,130.48850692117858
31.049999999999997,83.75,129.52228640168923
31.049999999999997,83.85,129.52228640168923
31.049999999999997,84.35,130.84985346789915
31.049999999999997,84.45,130.84985346789915
31.049999999999997,84.95,131.11541534051557
31.049999999999997,85.05,131.11541534051557
31.049999999999997,85.55,130.0788574401067
31.049999999999997,85.65,130.0788574401067
31.049999999999997,86.15,130.1254661802854
31.049999999999997,86.25,130.1254661802854
31.049999999999997,88.75,130.3718253978928
31.049999999999997,88.85,130.3718253978928
31.049999999999997,89.35,130.3101997110304
31.049999999999997,89.45,130.3101997110304
31.049999999999997,89.95,130.46114017859455
31.049999999999997,90.05,130.46114017859455
31.049999999999997,90.55,130.52107859970033
31.049999999999997,90.65,130.52107859970033
31.049999999999997,91.15,131.3018610553101
31.049999999999997,91.25,131.3018610553101
31.049999999999997,93.75,129.66004431125498
31.049999999999997,93.85,129.66004431125498
31.049999999999997,94.35,128.2288310607615
31.049999999999997,94.45,128.2288310607615
31.049999999999997,94.95,129.16786029583884
31.049999999999997,95.05,129.16786029583884
31.049999999999997,95.55,130.2235847075843
31.049999999999997,95.65,130.2235847075843
31.049999999999997,96.15,130.31337029857198
31.049999999999997,96.25,130.31337029857198
31.049999999999997,98.75,130.67195792561452
31.049999999999997,98.85,130.67195792561452
30.049999999999997,65.55,129.27275723742716
30.049999999999997,65.65,129.27275723742716
30.049999999999997,66.15,129.19199907040405
30.049999999999997,66.25,129.19199907040405
30.049999999999997,68.75,128.7155882143246
30.049999999999997,68.85,128.7155882143246
30.049999999999997,69.35,128.57300437900417
30.049999999999997,69.45,128.57300437900417
30.049999999999997,69.95,128.01990728853744
30.049999999999997,70.05,128.01990728853744
30.049999999999997,70.55,128.93181741684594
30.049999999999997,70.65,128.93181741684594
30.049999999999997,71.15,129.91187728351287
30.049999999999997,71.25,129.91187728351287
30.049999999999997,73.75,129.73058954963275
30.049999999999997,73.85,129.73058954963275
30.049999999999997,74.35,129.75690207388513
30.049999999999997,74.45,129.75690207388513
30.049999999999997,74.95,129.01690490623153
30.049999999999997,75.05,129.01690490623153
30.049999999999997,75.55,128.47187432909155
30.049999999999997,75.65,128.47187432909155
30.049999999999997,76.15,127.64571442791639
30.049999999999997,76.25,127.64571442791639
30.049999999999997,78.75,131.63122218749993
30.049999999999997,78.85,131.63122218749993
30.049999999999997,79.35,134.93670023743238
30.049999999999997,79.44999999999999,134.93670023743238
30.049999999999997,80.05,134.3872804807691
30.049999999999997,80.55,129.09275511646487
30.049999999999997,80.65,129.09275511646487
30.049999999999997,81.15,125.26656208066244
30.049999999999997,81.25,125.26656208066244
30.049999999999997,81.94999999999999,129.89876689203263
30.049999999999997,83.75,128.8076244805849
30.049999999999997,83.85,128.8076244805849
30.049999999999997,84.35,130.64677089915335
30.049999999999997,84.45,130.64677089915335
30.049999999999997,84.95,129.52228640168923
30.049999999999997,85.05,129.52228640168923
30.049999999999997,85.55,131.60431564421648
30.049999999999997,85.65,131.60431564421648
30.049999999999997,86.15,128.55844975665815
30.049999999999997,86.25,128.55844975665815
30.049999999999997,88.75,129.0114736371358
30.049999999999997,88.85,129.0114736371358
30.049999999999997,89.35,130.7437919154692
30.049999999999997,89.45,130.7437919154692
30.049999999999997,89.95,132.13374721319815
30.049999999999997,90.05,132.13374721319815
30.049999999999997,90.55,129.12351067768014
30.049999999999997,90.65,129.12351067768014
30.049999999999997,91.15,128.4292011113697
30.049999999999997,91.25,128.4292011113697
30.049999999999997,93.75,128.1544055410537
30.049999999999997,93.85,128.1544055410537
30.049999999999997,94.35,128.46235385803527
30.049999999999997,94.45,128.46235385803527
30.049999999999997,94.95,127.39489599782982
30.049999999999997,95.05,127.39489599782982
30.049999999999997,95.55,127.80255785717152
30.049999999999997,95.65,127.80255785717152
30.049999999999997,96.15,129.78341580553655
30.049999999999997,96.25,129.78341580553655
30.049999999999997,98.75,129.6285744536359
30.049999999999997,98.85,129.6285744536359
29.049999999999997,65.55,128.53808349348097
29.049999999999997,65.65,128.53808349348097
29.049999999999997,66.15,128.46901839342726
29.049999999999997,66.25,128.46901839342726
29.049999999999997,68.75,128.28298715130816
29.049999999999997,68.85,128.28298715130816
29.049999999999997,69.35,129.7087418597449
29.049999999999997,69.45,129.7087418597449
29.049999999999997,69.95,128.727079911984
29.049999999999997,70.05,128.727079911984
29.049999999999997,70.55,129.9439076172316
29.049999999999997,70.65,129.9439076172316
29.049999999999997,71.15,130.28027334986442
29.049999999999997,71.25,130.28027334986442
29.049999999999997,73.75,129.928903016727
29.049999999999997,73.85,129.928903016727
29.049999999999997,74.35,129.86295169322892
29.049999999999997,74.45,129.86295169322892
29.049999999999997,74.95,129.41552008084466
29.049999999999997,75.05,129.41552008084466
29.049999999999997,75.55,129.17919710217012
29.049999999999997,75.65,129.17919710217012
29.049999999999997,76.15,129.53769286829913
29.049999999999997,76.25,129.53769286829913
29.049999999999997,78.75,129.4120929675737
29.049999999999997,78.85,129.4120929675737
29.049999999999997,79.35,132.28712622300935
29.049999999999997,79.44999999999999,132.28712622300935
29.049999999999997,80.05,134.11773777960514
29.049999999999997,80.55,132.39485956435553
29.049999999999997,80.65,132.39485956435553
29.049999999999997,81.15,132.97683696820167
29.049999999999997,81.25,132.97683696820167
29.049999999999997,81.94999999999999,127.57746360204179
29.049999999999997,83.75,131.3646505488286
29.049999999999997,83.85,131.3646505488286
29.049999999999997,84.35,127.60995375400302
29.049999999999997,84.45,127.60995375400302
29.049999999999997,84.95,129.36713035735033
29.049999999999997,85.05,129.36713035735033
29.049999999999997,85.55,130.8682479249884
29.049999999999997,85.65,130.8682479249884
29.049999999999997,86.15,129.706666461946
29.049999999999997,86.25,129.706666461946
29.049999999999997,88.75,130.0325813769892
29.049999999999997,88.85,130.0325813769892
29.049999999999997,89.35,129.31267232874526
29.049999999999997,89.45,129.31267232874526
29.049999999999997,89.95,127.76473308954505
29.049999999999997,90.05,127.76473308954505
29.049999999999997,90.55,127.98651328820874
29.049999999999997,90.65,127.98651328820874
29.049999999999997,91.15,127.9934920963633
29.049999999999997,91.25,127.9934920963633
29.049999999999997,93.75,126.90517287894882
29.049999999999997,93.85,126.90517287894882
29.049999999999997,94.35,127.9029555639284
29.049999999999997,94.45,127.9029555639284
29.049999999999997,94.95,127.4251892802825
29.049999999999997,95.05,127.4251892802825
29.049999999999997,95.55,126.9000484374321
29.049999999999997,95.65,126.9000484374321
29.049999999999997,96.15,128.2092688945908
29.049999999999997,96.25,128.2092688945908
29.049999999999997,98.75,127.19720350431446
29.049999999999997,98.85,127.19720350431446
28.049999999999997,65.55,128.66865760715962
28.049999999999997,65.65,128.66865760715962
28.049999999999997,66.15,128.57727180999055
28.049999999999997,66.25,128.57727180999055
28.049999999999997,68.75,131.04311449144743
28.049999999999997,68.85,131.04311449144743
28.049999999999997,69.35,130.4724098616809
28.049999999999997,69.45,130.4724098616809
28.049999999999997,69.95,127.0950945282012
28.049999999999997,70.05,127.0950945282012
28.049999999999997,70.55,126.2093664156111
28.049999999999997,70.65,126.2093664156111
28.049999999999997,71.15,126.81038218143793
28.049999999999997,71.25,126.81038218143793
28.049999999999997,73.75,132.05403821659692
28.049999999999997,73.85,132.05403821659692
28.049999999999997,74.35,132.3814313782978
28.049999999999997,74.45,132.3814313782978
28.049999999999997,74.95,130.60819078763458
28.049999999999997,75.05,130.60819078763458
28.049999999999997,75.55,129.200166441287
28.049999999999997,75.65,129.200166441287
28.049999999999997,76.15,129.7745332911651
28.049999999999997,76.25,129.7745332911651
28.049999999999997,78.75,129.84826839095788
28.049999999999997,78.85,129.84826839095788
28.049999999999997,79.35,129.72196170826558
28.049999999999997,79.44999999999999,129.72196170826558
28.049999999999997,80.05,129.49338850111113
28.049999999999997,80.55,129.87561220634984
28.049999999999997,80.65,129.87561220634984
28.049999999999997,81.15,129.97068032159285
28.049999999999997,81.25,129.97068032159285
28.049999999999997,81.94999999999999,132.90121273743242
28.049999999999997,83.75,126.1608858614631
28.049999999999997,83.85,126.1608858614631
28.049999999999997,84.35,128.66965642483714
28.049999999999997,84.45,125.03365723155316
28.049999999999997,84.95,125.14529236733448
28.049999999999997,85.05,125.14529236733448
28.049999999999997,85.55,121.19927789646391
28.049999999999997,85.65,121.19927789646391
28.049999999999997,86.15,128.56159053632237
28.049999999999997,86.25,128.56159053632237
28.049999999999997,88.75,128.5127524145708
28.049999999999997,88.85,128.5127524145708
28.049999999999997,89.35,128.55800017589215
28.049999999999997,89.45,128.55800017589215
28.049999999999997,89.95,129.607142857711
28.049999999999997,90.05,129.607142857711
28.049999999999997,90.55,131.01534546168065
28.049999999999997,90.65,131.01534546168065
28.049999999999997,91.15,126.35516702575634
28.049999999999997,91.25,126.35516702575634
28.049999999999997,93.75,125.50327255367957
28.049999999999997,93.85,125.50327255367957
28.049999999999997,94.35,123.57668327192043
28.049999999999997,94.45,123.57668327192043
28.049999999999997,94.95,122.97161454697802
28.049999999999997,95.05,122.97161454697802
28.049999999999997,95.55,125.17159727289462
28.049999999999997,95.65,125.17159727289462
28.049999999999997,96.15,127.93093128601186
28.049999999999997,96.25,127.93093128601186
28.049999999999997,98.75,125.46003390463336
28.049999999999997,98.85,125.46003390463336
27.049999999999997,65.55,129.38770461455977
27.049999999999997,65.65,129.38770461455977
27.049999999999997,66.15,129.38770461455977
27.049999999999997,66.25,129.38770461455977
27.049999999999997,68.75,130.94746667304324
27.049999999999997,68.85,130.94746667304324
27.049999999999997,69.35,130.66929343511677
27.049999999999997,69.45,130.66929343511677
27.049999999999997,69.95,129.09119072368642
27.049999999999997,70.05,129.09119072368642
27.049999999999997,70.55,128.07805479141226
27.049999999999997,70.65,128.07805479141226
27.049999999999997,71.15,125.98790199643231
27.049999999999997,71.25,125.98790199643231
27.049999999999997,73.75,130.79252733758094
27.049999999999997,73.85,130.79252733758094
27.049999999999997,74.35,129.89189428851213
27.049999999999997,74.45,129.89189428851213
27.049999999999997,74.95,129.22383820878656
27.049999999999997,75.05,129.22383820878656
27.049999999999997,75.55,129.5933663284628
27.049999999999997,75.65,129.5933663284628
27.049999999999997,76.15,129.58866117679966
27.049999999999997,76.25,129.58866117679966
27.049999999999997,78.75,129.49457953403788
27.049999999999997,78.85,129.49457953403788
27.049999999999997,79.35,129.67962444098578
27.049999999999997,79.44999999999999,129.67962444098578
27.049999999999997,80.05,130.86193981045307
27.049999999999997,80.55,130.68611793545307
27.049999999999997,80.65,130.68611793545307
27.049999999999997,81.15,130.36555930564538
27.049999999999997,81.25,130.36555930564538
27.049999999999997,81.94999999999999,130.7245136806454
27.049999999999997,83.75,131.57328757177442
27.049999999999997,83.85,131.57328757177442
27.049999999999997,84.35,130.2317122676538
27.049999999999997,84.45,130.2317122676538
27.049999999999997,84.95,125.89109008096143
27.049999999999997,85.05,125.89109008096143
27.049999999999997,85.55,123.30130120900893
27.049999999999997,85.65,123.30130120900893
27.049999999999997,86.15,128.4569006801413
27.049999999999997,86.25,128.4569006801413
27.049999999999997,88.75,125.46918060927335
27.049999999999997,88.85,125.46918060927335
27.049999999999997,89.35,125.01420492904721
27.049999999999997,89.45,125.01420492904721
27.049999999999997,89.95,124.1802898531854
27.049999999999997,90.05,124.1802898531854
27.049999999999997,90.55,122.04334181727519
27.049999999999997,90.65,122.04334181727519
27.049999999999997,91.15,123.79439183639752
27.049999999999997,91.25,123.79439183639752
27.049999999999997,93.75,123.99625256612882
27.049999999999997,93.85,123.99625256612882
27.049999999999997,94.35,128.1840943253392
27.049999999999997,94.45,128.1840943253392
27.049999999999997,94.95,124.18836355351303
27.049999999999997,95.05,124.18836355351303
27.049999999999997,95.55,128.74691484125756
27.049999999999997,95.65,128.74691484125756
27.049999999999997,96.15,125.00519491114582
27.049999999999997,96.25,125.00519491114582
27.049999999999997,98.75,127.63017445893456
27.049999999999997,98.85,127.63017445893456
26.049999999999997,65.55,128.34338404510822
26.049999999999997,65.65,128.34338404510822
26.049999999999997,66.15,128.36473180968093
26.049999999999997,66.25,128.36473180968093
26.049999999999997,68.75,130.49100959242907
26.049999999999997,68.85,130.49100959242907
26.049999999999997,69.35,132.1713891005193
26.049999999999997,69.45,132.1713891005193
26.049999999999997,69.95,130.3350328160119
26.049999999999997,70.05,130.3350328160119
26.049999999999997,70.55,130.37336385527067
26.049999999999997,70.65,130.37336385527067
26.049999999999997,71.15,129.42515913490604
26.049999999999997,71.25,129.42515913490604
26.049999999999997,73.75,129.18101919119366
26.049999999999997,73.85,129.18101919119366
26.049999999999997,74.35,129.15618105189498
26.049999999999997,74.45,129.15618105189498
26.049999999999997,74.95,129.02642531833126
26.049999999999997,75.05,129.02642531833126
26.049999999999997,75.55,129.1714951804536
26.049999999999997,75.65,129.1714951804536
26.049999999999997,76.15,129.42511468647933
26.049999999999997,76.25,129.42511468647933
26.049999999999997,78.75,129.8025963340347
26.049999999999997,78.85,129.8025963340347
26.049999999999997,79.35,130.20995147546296
26.049999999999997,79.44999999999999,130.20995147546296
26.049999999999997,80.05,130.16043628315526
26.049999999999997,80.55,130.24834722065526
26.049999999999997,80.65,130.24834722065526
26.049999999999997,81.15,130.40659483744363
26.049999999999997,81.25,130.40659483744363
26.049999999999997,81.94999999999999,130.37315469321288
26.049999999999997,83.75,130.98942238537091
26.049999999999997,83.85,130.98942238537091
26.049999999999997,84.35,128.85148484225047
26.049999999999997,84.45,128.85148484225047
26.049999999999997,84.95,126.81834971682589
26.049999999999997,85.05,126.81834971682589
26.049999999999997,85.55,129.12330281218334
26.049999999999997,85.65,129.12330281218334
26.049999999999997,86.15,128.97034347044666
26.049999999999997,86.25,128.97034347044666
26.049999999999997,88.75,126.21634844040351
26.049999999999997,88.85,126.21634844040351
26.049999999999997,89.35,129.34035128134997
26.049999999999997,89.45,129.34035128134997
26.049999999999997,89.95,129.96525055507314
26.049999999999997,90.05,129.96525055507314
26.049999999999997,90.55,132.27175934760845
26.049999999999997,90.65,132.27175934760845
26.049999999999997,91.15,131.35061015292476
26.049999999999997,91.25,127.39256439301275
26.049999999999997,93.75,131.87139653858117
26.049999999999997,93.85,131.87139653858117
26.049999999999997,94.35,130.50479241054114
26.049999999999997,94.45,130.50479241054114
26.049999999999997,94.95,130.60428900133792
26.049999999999997,95.05,130.60428900133792
26.049999999999997,95.55,129.9372635660053
26.049999999999997,95.65,129.9372635660053
26.049999999999997,96.15,123.4915051454805
26.049999999999997,96.25,123.4915051454805
26.049999999999997,98.75,128.0915694674213
26.049999999999997,98.85,128.0915694674213
25.549999999999997,65.55,131.16066827552987
25.549999999999997,65.65,131.16066827552987
25.549999999999997,66.15,131.38893239241168
25.549999999999997,66.25,131.38893239241168
25.549999999999997,68.75,130.48574419995555
25.549999999999997,68.85,130.48574419995555
25.549999999999997,69.35,130.3523925553011
25.549999999999997,69.45,130.3523925553011
25.549999999999997,69.95,131.05411471647213
25.549999999999997,70.05,131.05411471647213
25.549999999999997,70.55,131.21506452618982
25.549999999999997,70.65,131.21506452618982
25.549999999999997,71.15,131.33114289142478
25.549999999999997,71.25,131.33114289142478
25.549999999999997,73.75,127.73939517007656
25.549999999999997,73.85,127.73939517007656
25.549999999999997,74.35,126.96470483866108
25.549999999999997,74.45,126.96470483866108
25.549999999999997,74.95,126.18525664154568
25.549999999999997,75.05,126.18525664154568
25.549999999999997,75.55,128.7579806166142
25.549999999999997,75.65,128.7579806166142
25.549999999999997,76.15,129.00327575052768
25.549999999999997,76.25,129.00327575052768
25.549999999999997,78.75,129.15295371940317
25.549999999999997,78.85,129.15295371940317
25.549999999999997,79.35,129.41751243980391
25.549999999999997,79.44999999999999,129.41751243980391
25.549999999999997,80.05,130.35233320623217
25.549999999999997,80.55,130.4402441437322
25.549999999999997,80.65,130.4402441437322
25.549999999999997,81.15,130.77431363552057
25.549999999999997,81.25,130.77431363552057
